ItemID,BillNo,Quantity,SellingDate,ItemName,SellingPriceDec
2,140,4,"17","Veg Petty",8
2,102,2,"17","Veg Petty",8
2,79,2,"17","Veg Petty",8
2,103,2,"17","Veg Petty",8
2,80,2,"17","Veg Petty",8
2,104,2,"17","Veg Petty",8
2,143,2,"17","Veg Petty",8
2,144,2,"17","Veg Petty",8
2,81,1,"17","Veg Petty",8
2,146,3,"17","Veg Petty",8
2,109,3,"17","Veg Petty",8
2,82,2,"17","Veg Petty",8
2,109,3,"17","Veg Petty",8
2,147,1,"17","Veg Petty",8
2,84,1,"17","Veg Petty",8
2,148,1,"17","Veg Petty",8
2,148,1,"17","Veg Petty",8
2,149,1,"17","Veg Petty",8
2,85,1,"17","Veg Petty",8
2,90,2,"17","Veg Petty",8
2,86,1,"17","Veg Petty",8
2,86,1,"17","Veg Petty",8
2,87,2,"17","Veg Petty",8
2,149,1,"17","Veg Petty",8
2,88,2,"17","Veg Petty",8
2,89,2,"17","Veg Petty",8
2,150,1,"17","Veg Petty",8
2,1532,2,"23","Veg Petty",8
2,151,2,"17","Veg Petty",8
2,175,1,"17","Veg Petty",8
2,152,2,"17","Veg Petty",8
2,176,1,"17","Veg Petty",8
2,153,2,"17","Veg Petty",8
2,154,2,"17","Veg Petty",8
2,180,2,"17","Veg Petty",8
2,92,2,"17","Veg Petty",8
2,183,1,"17","Veg Petty",8
2,155,2,"17","Veg Petty",8
2,156,2,"17","Veg Petty",8
2,93,2,"17","Veg Petty",8
2,95,1,"17","Veg Petty",8
2,1388,1,"23","Veg Petty",8
2,145,1,"17","Veg Petty",8
2,811,1,"21","Veg Petty",8
2,96,2,"17","Veg Petty",8
2,97,2,"17","Veg Petty",8
2,185,1,"17","Veg Petty",8
2,2068,2,"00","Veg Petty",8
2,186,1,"17","Veg Petty",8
2,807,1,"21","Veg Petty",8
2,1195,1,"23","Veg Petty",8
2,98,2,"17","Veg Petty",8
2,157,1,"17","Veg Petty",8
2,801,1,"21","Veg Petty",8
2,1192,1,"23","Veg Petty",8
2,1383,5,"23","Veg Petty",8
2,157,2,"17","Veg Petty",8
2,1524,1,"00","Veg Petty",8
2,1523,1,"00","Veg Petty",8
2,99,1,"17","Veg Petty",8
2,1515,2,"00","Veg Petty",8
2,152,1,"17","Veg Petty",8
2,158,2,"17","Veg Petty",8
2,100,2,"17","Veg Petty",8
2,159,2,"17","Veg Petty",8
2,162,3,"17","Veg Petty",8
2,191,1,"17","Veg Petty",8
2,1485,4,"00","Veg Petty",8
2,1480,2,"00","Veg Petty",8
2,159,1,"17","Veg Petty",8
2,1479,1,"00","Veg Petty",8
2,192,2,"17","Veg Petty",8
2,166,1,"17","Veg Petty",8
2,1479,1,"00","Veg Petty",8
2,167,2,"17","Veg Petty",8
2,101,2,"17","Veg Petty",8
2,1477,2,"00","Veg Petty",8
2,102,2,"17","Veg Petty",8
2,168,1,"17","Veg Petty",8
2,169,2,"17","Veg Petty",8
2,1468,2,"00","Veg Petty",8
2,1467,1,"00","Veg Petty",8
2,103,3,"17","Veg Petty",8
2,171,2,"17","Veg Petty",8
2,104,2,"17","Veg Petty",8
2,144,1,"17","Veg Petty",8
2,160,3,"17","Veg Petty",8
2,240,1,"18","Veg Petty",8
2,173,2,"17","Veg Petty",8
2,174,1,"17","Veg Petty",8
2,106,1,"17","Veg Petty",8
2,143,1,"17","Veg Petty",8
2,107,2,"17","Veg Petty",8
2,179,2,"17","Veg Petty",8
2,1273,1,"23","Veg Petty",8
2,1359,3,"23","Veg Petty",8
2,180,1,"17","Veg Petty",8
2,108,2,"17","Veg Petty",8
2,183,1,"17","Veg Petty",8
2,1792,1,"00","Veg Petty",8
2,162,2,"17","Veg Petty",8
2,239,1,"18","Veg Petty",8
2,109,1,"17","Veg Petty",8
2,714,1,"21","Veg Petty",8
2,184,2,"17","Veg Petty",8
2,111,5,"17","Veg Petty",8
2,153,4,"17","Veg Petty",8
2,185,2,"17","Veg Petty",8
2,112,2,"17","Veg Petty",8
2,186,1,"17","Veg Petty",8
2,35,2,"17","Veg Petty",8
2,1807,1,"00","Veg Petty",8
2,187,2,"17","Veg Petty",8
2,115,2,"17","Veg Petty",8
2,190,1,"17","Veg Petty",8
2,116,1,"17","Veg Petty",8
2,192,3,"17","Veg Petty",8
2,193,1,"17","Veg Petty",8
2,194,1,"17","Veg Petty",8
2,118,6,"17","Veg Petty",8
2,195,1,"17","Veg Petty",8
2,196,1,"17","Veg Petty",8
2,197,1,"17","Veg Petty",8
2,1340,1,"23","Veg Petty",8
2,119,4,"17","Veg Petty",8
2,121,2,"17","Veg Petty",8
2,198,1,"17","Veg Petty",8
2,199,2,"17","Veg Petty",8
2,122,2,"17","Veg Petty",8
2,1433,1,"23","Veg Petty",8
2,200,2,"17","Veg Petty",8
2,201,1,"17","Veg Petty",8
2,123,2,"17","Veg Petty",8
2,1436,1,"23","Veg Petty",8
2,1437,1,"23","Veg Petty",8
2,812,2,"22","Veg Petty",8
2,1828,1,"00","Veg Petty",8
2,802,2,"22","Veg Petty",8
2,202,1,"17","Veg Petty",8
2,128,1,"17","Veg Petty",8
2,203,3,"17","Veg Petty",8
2,204,1,"17","Veg Petty",8
2,129,1,"17","Veg Petty",8
2,193,1,"17","Veg Petty",8
2,206,1,"17","Veg Petty",8
2,130,3,"17","Veg Petty",8
2,142,1,"17","Veg Petty",8
2,132,1,"17","Veg Petty",8
2,210,4,"17","Veg Petty",8
2,134,3,"17","Veg Petty",8
2,135,2,"17","Veg Petty",8
2,136,1,"17","Veg Petty",8
2,136,3,"17","Veg Petty",8
2,137,2,"17","Veg Petty",8
2,211,1,"17","Veg Petty",8
2,212,2,"17","Veg Petty",8
2,1096,1,"22","Veg Petty",8
2,1095,1,"22","Veg Petty",8
2,213,1,"17","Veg Petty",8
2,214,1,"17","Veg Petty",8
2,141,1,"17","Veg Petty",8
2,215,2,"17","Veg Petty",8
2,1847,1,"00","Veg Petty",8
2,835,1,"22","Veg Petty",8
2,140,1,"17","Veg Petty",8
2,15,1,"17","Veg Petty",8
2,16,2,"17","Veg Petty",8
2,17,1,"17","Veg Petty",8
2,19,1,"17","Veg Petty",8
2,20,2,"17","Veg Petty",8
2,21,2,"17","Veg Petty",8
2,22,2,"17","Veg Petty",8
2,23,1,"17","Veg Petty",8
2,24,1,"17","Veg Petty",8
2,24,1,"17","Veg Petty",8
2,564,1,"21","Veg Petty",8
2,26,2,"17","Veg Petty",8
2,569,1,"21","Veg Petty",8
2,216,4,"17","Veg Petty",8
2,1,1,"16","Veg Petty",8
2,28,2,"17","Veg Petty",8
2,29,2,"17","Veg Petty",8
2,1877,1,"00","Veg Petty",8
2,30,2,"17","Veg Petty",8
2,1071,1,"22","Veg Petty",8
2,186,1,"17","Veg Petty",8
2,2198,1,"01","Veg Petty",8
2,216,1,"17","Veg Petty",8
2,31,2,"17","Veg Petty",8
2,217,1,"17","Veg Petty",8
2,2,1,"16","Veg Petty",8
2,32,2,"17","Veg Petty",8
2,218,4,"17","Veg Petty",8
2,3,1,"16","Veg Petty",8
2,13,2,"17","Veg Petty",8
2,220,2,"17","Veg Petty",8
2,4,1,"16","Veg Petty",8
2,37,2,"17","Veg Petty",8
2,12,2,"17","Veg Petty",8
2,33,1,"17","Veg Petty",8
2,34,2,"17","Veg Petty",8
2,1060,1,"22","Veg Petty",8
2,222,2,"17","Veg Petty",8
2,223,1,"17","Veg Petty",8
2,796,1,"21","Veg Petty",8
2,225,2,"17","Veg Petty",8
2,226,1,"17","Veg Petty",8
2,36,1,"17","Veg Petty",8
2,37,1,"17","Veg Petty",8
2,11,2,"17","Veg Petty",8
2,1551,1,"23","Veg Petty",8
2,39,2,"17","Veg Petty",8
2,6,2,"16","Veg Petty",8
2,10,1,"17","Veg Petty",8
2,431,1,"20","Veg Petty",8
2,1550,1,"23","Veg Petty",8
2,7,2,"16","Veg Petty",8
2,1360,2,"23","Veg Petty",8
2,1295,1,"23","Veg Petty",8
2,232,1,"17","Veg Petty",8
2,233,2,"17","Veg Petty",8
2,234,2,"17","Veg Petty",8
2,1339,1,"23","Veg Petty",8
2,8,1,"16","Veg Petty",8
2,1541,1,"23","Veg Petty",8
2,40,1,"17","Veg Petty",8
2,9,2,"17","Veg Petty",8
2,11,2,"17","Veg Petty",8
2,8,1,"17","Veg Petty",8
2,7,2,"17","Veg Petty",8
2,41,1,"17","Veg Petty",8
2,1123,3,"23","Veg Petty",8
2,12,1,"17","Veg Petty",8
2,13,2,"17","Veg Petty",8
2,1304,1,"23","Veg Petty",8
2,1304,1,"23","Veg Petty",8
2,14,2,"17","Veg Petty",8
2,46,2,"17","Veg Petty",8
2,47,4,"17","Veg Petty",8
2,1301,1,"23","Veg Petty",8
2,15,2,"17","Veg Petty",8
2,16,1,"17","Veg Petty",8
2,48,2,"17","Veg Petty",8
2,18,1,"17","Veg Petty",8
2,49,2,"17","Veg Petty",8
2,19,2,"17","Veg Petty",8
2,1144,1,"23","Veg Petty",8
2,3,2,"16","Veg Petty",8
2,50,2,"17","Veg Petty",8
2,20,2,"17","Veg Petty",8
2,1276,2,"23","Veg Petty",8
2,533,2,"21","Veg Petty",8
2,21,2,"17","Veg Petty",8
2,1249,3,"23","Veg Petty",8
2,22,1,"17","Veg Petty",8
2,1497,2,"23","Veg Petty",8
2,1714,1,"00","Veg Petty",8
2,55,1,"17","Veg Petty",8
2,98,2,"17","Veg Petty",8
2,97,2,"17","Veg Petty",8
2,95,1,"17","Veg Petty",8
2,186,1,"17","Veg Petty",8
2,23,1,"17","Veg Petty",8
2,38,1,"17","Veg Petty",8
2,104,4,"17","Veg Petty",8
2,94,2,"17","Veg Petty",8
2,105,1,"17","Veg Petty",8
2,1486,2,"23","Veg Petty",8
2,109,1,"17","Veg Petty",8
2,458,1,"20","Veg Petty",8
2,1737,1,"00","Veg Petty",8
2,1484,1,"23","Veg Petty",8
2,112,2,"17","Veg Petty",8
2,24,2,"17","Veg Petty",8
2,93,2,"17","Veg Petty",8
2,25,2,"17","Veg Petty",8
2,114,2,"17","Veg Petty",8
2,115,1,"17","Veg Petty",8
2,116,1,"17","Veg Petty",8
2,89,2,"17","Veg Petty",8
2,26,2,"17","Veg Petty",8
2,117,1,"17","Veg Petty",8
2,118,2,"17","Veg Petty",8
2,119,1,"17","Veg Petty",8
2,39,2,"17","Veg Petty",8
2,120,1,"17","Veg Petty",8
2,122,1,"17","Veg Petty",8
2,463,1,"20","Veg Petty",8
2,27,2,"17","Veg Petty",8
2,56,2,"17","Veg Petty",8
2,123,1,"17","Veg Petty",8
2,40,2,"17","Veg Petty",8
2,124,1,"17","Veg Petty",8
2,125,1,"17","Veg Petty",8
2,126,1,"17","Veg Petty",8
2,127,2,"17","Veg Petty",8
2,28,2,"17","Veg Petty",8
2,128,2,"17","Veg Petty",8
2,1014,1,"22","Veg Petty",8
2,702,1,"22","Veg Petty",8
2,1265,1,"23","Veg Petty",8
2,719,2,"22","Veg Petty",8
2,1258,1,"23","Veg Petty",8
2,1240,1,"23","Veg Petty",8
2,1233,1,"23","Veg Petty",8
2,772,1,"22","Veg Petty",8
2,1414,2,"00","Veg Petty",8
2,1229,1,"23","Veg Petty",8
2,1668,1,"00","Veg Petty",8
2,1224,2,"23","Veg Petty",8
2,1216,1,"23","Veg Petty",8
2,1666,1,"00","Veg Petty",8
2,1665,1,"00","Veg Petty",8
2,1206,1,"23","Veg Petty",8
2,1761,2,"01","Veg Petty",8
2,1762,2,"01","Veg Petty",8
2,57,2,"17","Veg Petty",8
2,59,2,"17","Veg Petty",8
2,1199,1,"23","Veg Petty",8
2,61,1,"17","Veg Petty",8
2,1658,2,"00","Veg Petty",8
2,1777,1,"01","Veg Petty",8
2,62,4,"17","Veg Petty",8
2,48,2,"17","Veg Petty",8
2,1186,2,"23","Veg Petty",8
2,1181,1,"23","Veg Petty",8
2,63,1,"17","Veg Petty",8
2,676,2,"21","Veg Petty",8
2,66,1,"17","Veg Petty",8
2,900,1,"22","Veg Petty",8
2,67,1,"17","Veg Petty",8
2,743,1,"21","Veg Petty",8
2,1263,1,"23","Veg Petty",8
2,799,1,"21","Veg Petty",8
2,68,2,"17","Veg Petty",8
2,877,1,"22","Veg Petty",8
2,921,1,"23","Veg Petty",8
2,69,1,"17","Veg Petty",8
2,751,1,"21","Veg Petty",8
2,71,2,"17","Veg Petty",8
2,72,2,"17","Veg Petty",8
2,729,1,"21","Veg Petty",8
2,73,2,"17","Veg Petty",8
2,714,1,"21","Veg Petty",8
2,74,2,"17","Veg Petty",8
2,187,2,"17","Veg Petty",8
2,76,1,"17","Veg Petty",8
2,79,1,"17","Veg Petty",8
2,80,2,"17","Veg Petty",8
2,81,3,"17","Veg Petty",8
2,699,1,"21","Veg Petty",8
2,82,1,"17","Veg Petty",8
2,83,1,"17","Veg Petty",8
2,84,2,"17","Veg Petty",8
2,85,1,"17","Veg Petty",8
2,87,1,"17","Veg Petty",8
2,90,2,"17","Veg Petty",8
2,92,1,"17","Veg Petty",8
2,103,2,"17","Veg Petty",8
2,108,2,"17","Veg Petty",8
2,109,1,"17","Veg Petty",8
2,41,4,"17","Veg Petty",8
2,112,2,"17","Veg Petty",8
2,115,1,"17","Veg Petty",8
2,273,1,"17","Veg Petty",8
2,67,1,"17","Veg Petty",8
2,188,2,"17","Veg Petty",8
2,278,1,"17","Veg Petty",8
2,279,1,"17","Veg Petty",8
2,16,4,"17","Veg Petty",8
2,280,1,"17","Veg Petty",8
2,287,2,"17","Veg Petty",8
2,290,1,"17","Veg Petty",8
2,2086,1,"00","Veg Petty",8
2,15,2,"17","Veg Petty",8
2,194,1,"17","Veg Petty",8
2,291,2,"17","Veg Petty",8
2,14,2,"17","Veg Petty",8
2,156,3,"17","Veg Petty",8
2,13,6,"17","Veg Petty",8
2,10,2,"17","Veg Petty",8
2,9,3,"17","Veg Petty",8
2,300,2,"17","Veg Petty",8
2,8,1,"17","Veg Petty",8
2,1165,1,"22","Veg Petty",8
2,7,1,"17","Veg Petty",8
2,5,2,"17","Veg Petty",8
2,301,2,"17","Veg Petty",8
2,42,2,"17","Veg Petty",8
2,302,2,"17","Veg Petty",8
2,1163,2,"22","Veg Petty",8
2,4,2,"17","Veg Petty",8
2,305,1,"17","Veg Petty",8
2,306,1,"17","Veg Petty",8
2,43,1,"17","Veg Petty",8
2,1,3,"16","Veg Petty",8
2,314,3,"17","Veg Petty",8
2,2,3,"17","Veg Petty",8
2,315,1,"17","Veg Petty",8
2,319,1,"17","Veg Petty",8
2,44,2,"17","Veg Petty",8
2,2106,1,"00","Veg Petty",8
2,3,2,"17","Veg Petty",8
2,5,2,"17","Veg Petty",8
2,6,2,"17","Veg Petty",8
2,7,2,"17","Veg Petty",8
2,8,2,"17","Veg Petty",8
2,322,2,"17","Veg Petty",8
2,323,1,"17","Veg Petty",8
2,1150,1,"22","Veg Petty",8
2,2124,1,"00","Veg Petty",8
2,9,2,"17","Veg Petty",8
2,10,2,"17","Veg Petty",8
2,298,1,"17","Veg Petty",8
2,297,2,"17","Veg Petty",8
2,195,2,"17","Veg Petty",8
2,11,4,"17","Veg Petty",8
2,12,2,"17","Veg Petty",8
2,45,4,"17","Veg Petty",8
2,45,2,"17","Veg Petty",8
2,197,1,"17","Veg Petty",8
2,469,1,"20","Veg Petty",8
2,14,1,"17","Veg Petty",8
2,198,1,"17","Veg Petty",8
2,15,2,"17","Veg Petty",8
2,217,1,"17","Veg Petty",8
2,296,2,"17","Veg Petty",8
2,16,2,"17","Veg Petty",8
2,220,1,"17","Veg Petty",8
2,292,2,"17","Veg Petty",8
2,17,1,"17","Veg Petty",8
2,18,2,"17","Veg Petty",8
2,291,1,"17","Veg Petty",8
2,290,4,"17","Veg Petty",8
2,19,2,"17","Veg Petty",8
2,223,2,"17","Veg Petty",8
2,21,2,"17","Veg Petty",8
2,286,2,"17","Veg Petty",8
2,22,1,"17","Veg Petty",8
2,283,2,"17","Veg Petty",8
2,23,2,"17","Veg Petty",8
2,24,3,"17","Veg Petty",8
2,282,2,"17","Veg Petty",8
2,280,2,"17","Veg Petty",8
2,26,2,"17","Veg Petty",8
2,279,2,"17","Veg Petty",8
2,226,2,"17","Veg Petty",8
2,278,2,"17","Veg Petty",8
2,227,2,"17","Veg Petty",8
2,38,1,"17","Veg Petty",8
2,39,1,"17","Veg Petty",8
2,277,1,"17","Veg Petty",8
2,276,1,"17","Veg Petty",8
2,41,2,"17","Veg Petty",8
2,42,2,"17","Veg Petty",8
2,229,2,"17","Veg Petty",8
2,274,2,"17","Veg Petty",8
2,157,4,"17","Veg Petty",8
2,46,1,"17","Veg Petty",8
2,239,2,"17","Veg Petty",8
2,240,2,"17","Veg Petty",8
2,241,1,"17","Veg Petty",8
2,242,2,"17","Veg Petty",8
2,121,1,,"Veg Petty",8
2,190,2,"17","Veg Petty",8
2,120,1,,"Veg Petty",8
2,119,1,,"Veg Petty",8
2,272,2,"17","Veg Petty",8
2,245,1,"17","Veg Petty",8
2,270,1,"17","Veg Petty",8
2,245,1,"17","Veg Petty",8
2,246,1,"17","Veg Petty",8
2,117,4,,"Veg Petty",8
2,116,2,,"Veg Petty",8
2,115,2,,"Veg Petty",8
2,268,2,"17","Veg Petty",8
2,255,6,"17","Veg Petty",8
2,113,2,,"Veg Petty",8
2,256,1,"17","Veg Petty",8
2,257,2,"17","Veg Petty",8
2,267,4,"17","Veg Petty",8
2,266,1,"17","Veg Petty",8
2,110,1,,"Veg Petty",8
2,109,2,,"Veg Petty",8
2,258,4,"17","Veg Petty",8
2,108,2,,"Veg Petty",8
2,265,1,"17","Veg Petty",8
2,259,2,"17","Veg Petty",8
2,1558,1,"23","Veg Petty",8
2,105,2,,"Veg Petty",8
2,104,2,,"Veg Petty",8
2,103,2,,"Veg Petty",8
2,102,2,,"Veg Petty",8
2,101,1,,"Veg Petty",8
2,260,1,"17","Veg Petty",8
2,261,2,"17","Veg Petty",8
2,98,2,,"Veg Petty",8
2,97,2,,"Veg Petty",8
2,96,2,,"Veg Petty",8
2,264,1,"17","Veg Petty",8
2,94,2,,"Veg Petty",8
2,147,1,"17","Veg Petty",8
2,262,1,"17","Veg Petty",8
2,92,2,,"Veg Petty",8
2,263,2,"17","Veg Petty",8
2,91,1,,"Veg Petty",8
2,304,1,"18","Veg Petty",8
2,90,2,,"Veg Petty",8
2,89,1,,"Veg Petty",8
2,145,1,"17","Veg Petty",8
2,144,1,"17","Veg Petty",8
2,88,1,,"Veg Petty",8
2,261,2,"17","Veg Petty",8
2,87,2,,"Veg Petty",8
2,86,2,,"Veg Petty",8
2,260,2,"17","Veg Petty",8
2,85,2,,"Veg Petty",8
2,84,1,,"Veg Petty",8
2,45,1,"17","Veg Petty",8
2,314,2,"18","Veg Petty",8
2,259,2,"17","Veg Petty",8
2,316,2,"18","Veg Petty",8
2,196,1,"17","Veg Petty",8
2,258,1,"17","Veg Petty",8
2,82,1,,"Veg Petty",8
2,81,1,,"Veg Petty",8
2,257,2,"17","Veg Petty",8
2,80,2,,"Veg Petty",8
2,386,2,"20","Veg Petty",8
2,255,1,"17","Veg Petty",8
2,254,2,"17","Veg Petty",8
2,704,1,"21","Veg Petty",8
2,76,2,,"Veg Petty",8
2,75,2,,"Veg Petty",8
2,74,2,,"Veg Petty",8
2,73,2,,"Veg Petty",8
2,191,2,"17","Veg Petty",8
2,72,1,,"Veg Petty",8
2,575,1,"21","Veg Petty",8
2,70,4,,"Veg Petty",8
2,69,1,,"Veg Petty",8
2,253,2,"17","Veg Petty",8
2,68,1,,"Veg Petty",8
2,252,2,"17","Veg Petty",8
2,251,2,"17","Veg Petty",8
2,249,2,"17","Veg Petty",8
2,65,1,,"Veg Petty",8
2,68,2,"17","Veg Petty",8
2,928,2,"22","Veg Petty",8
2,62,1,,"Veg Petty",8
2,692,1,"21","Veg Petty",8
2,245,1,"17","Veg Petty",8
2,60,1,,"Veg Petty",8
2,69,2,"17","Veg Petty",8
2,1224,1,"23","Veg Petty",8
2,686,2,"21","Veg Petty",8
2,1213,1,"23","Veg Petty",8
2,685,1,"21","Veg Petty",8
2,139,2,"17","Veg Petty",8
2,138,2,"17","Veg Petty",8
2,248,1,"17","Veg Petty",8
2,137,4,"17","Veg Petty",8
2,37,1,"17","Veg Petty",8
2,36,1,"17","Veg Petty",8
2,135,1,"17","Veg Petty",8
2,134,2,"17","Veg Petty",8
2,35,2,"17","Veg Petty",8
2,1163,1,"23","Veg Petty",8
2,34,2,"17","Veg Petty",8
2,32,1,"17","Veg Petty",8
2,31,2,"17","Veg Petty",8
2,130,4,"17","Veg Petty",8
2,124,2,"17","Veg Petty",8
2,122,2,"17","Veg Petty",8
2,120,4,"17","Veg Petty",8
2,28,1,"17","Veg Petty",8
2,27,1,"17","Veg Petty",8
2,1893,1,"00","Veg Petty",8
2,119,2,"17","Veg Petty",8
2,1649,2,"23","Veg Petty",8
2,118,2,"17","Veg Petty",8
2,1910,1,"00","Veg Petty",8
2,164,1,"17","Veg Petty",8
2,106,1,"17","Veg Petty",8
2,1660,1,"23","Veg Petty",8
2,105,1,"17","Veg Petty",8
2,104,1,"17","Veg Petty",8
2,103,1,"17","Veg Petty",8
2,165,1,"17","Veg Petty",8
2,102,1,"17","Veg Petty",8
2,101,2,"17","Veg Petty",8
2,1915,1,"00","Veg Petty",8
2,99,2,"17","Veg Petty",8
2,98,3,"17","Veg Petty",8
2,45,2,"17","Veg Petty",8
2,234,1,"18","Veg Petty",8
2,1118,1,"22","Veg Petty",8
2,97,2,"17","Veg Petty",8
2,192,1,"17","Veg Petty",8
2,95,2,"17","Veg Petty",8
2,93,1,"17","Veg Petty",8
2,91,2,"17","Veg Petty",8
2,233,1,"18","Veg Petty",8
2,603,2,"21","Veg Petty",8
2,194,1,"17","Veg Petty",8
2,89,2,"17","Veg Petty",8
2,166,1,"17","Veg Petty",8
2,88,1,"17","Veg Petty",8
2,1933,1,"00","Veg Petty",8
2,87,1,"17","Veg Petty",8
2,86,2,"17","Veg Petty",8
2,270,4,"18","Veg Petty",8
2,1387,2,"00","Veg Petty",8
2,83,2,"17","Veg Petty",8
2,1386,1,"00","Veg Petty",8
2,1948,2,"00","Veg Petty",8
2,82,2,"17","Veg Petty",8
2,81,1,"17","Veg Petty",8
2,80,2,"17","Veg Petty",8
2,1381,1,"00","Veg Petty",8
2,79,2,"17","Veg Petty",8
2,1966,2,"00","Veg Petty",8
2,78,1,"17","Veg Petty",8
2,76,2,"17","Veg Petty",8
2,75,2,"17","Veg Petty",8
2,74,2,"17","Veg Petty",8
2,168,1,"17","Veg Petty",8
2,169,2,"17","Veg Petty",8
2,1373,1,"00","Veg Petty",8
2,1992,3,"00","Veg Petty",8
2,1995,1,"00","Veg Petty",8
2,86,2,"17","Veg Petty",8
2,82,1,"17","Veg Petty",8
2,1999,2,"00","Veg Petty",8
2,46,2,"17","Veg Petty",8
2,2000,1,"00","Veg Petty",8
2,1364,1,"00","Veg Petty",8
2,1085,1,"22","Veg Petty",8
2,2002,2,"00","Veg Petty",8
2,2017,1,"00","Veg Petty",8
2,201,2,"17","Veg Petty",8
2,202,1,"17","Veg Petty",8
2,204,2,"17","Veg Petty",8
2,206,2,"17","Veg Petty",8
2,209,2,"17","Veg Petty",8
2,214,2,"17","Veg Petty",8
2,216,2,"17","Veg Petty",8
2,218,2,"17","Veg Petty",8
2,219,2,"17","Veg Petty",8
2,220,2,"17","Veg Petty",8
2,1360,1,"00","Veg Petty",8
2,221,1,"17","Veg Petty",8
2,73,2,"17","Veg Petty",8
2,71,2,"17","Veg Petty",8
2,70,2,"17","Veg Petty",8
2,223,2,"17","Veg Petty",8
2,69,2,"17","Veg Petty",8
2,68,2,"17","Veg Petty",8
2,67,2,"17","Veg Petty",8
2,227,1,"17","Veg Petty",8
2,1344,1,"23","Veg Petty",8
2,64,4,"17","Veg Petty",8
2,229,2,"17","Veg Petty",8
2,230,2,"17","Veg Petty",8
2,232,1,"17","Veg Petty",8
2,313,1,"17","Veg Petty",8
2,314,5,"17","Veg Petty",8
2,315,1,"17","Veg Petty",8
2,318,2,"17","Veg Petty",8
2,319,2,"17","Veg Petty",8
2,328,4,"17","Veg Petty",8
2,158,1,"17","Veg Petty",8
2,332,10,"17","Veg Petty",8
2,229,2,"18","Veg Petty",8
2,334,2,"17","Veg Petty",8
2,335,1,"17","Veg Petty",8
2,339,1,"17","Veg Petty",8
2,351,1,"17","Veg Petty",8
2,353,1,"17","Veg Petty",8
2,354,6,"17","Veg Petty",8
2,355,2,"17","Veg Petty",8
2,356,3,"17","Veg Petty",8
2,196,1,"17","Veg Petty",8
2,265,1,"20","Veg Petty",8
2,359,2,"17","Veg Petty",8
2,362,1,"17","Veg Petty",8
2,226,2,"18","Veg Petty",8
2,363,2,"17","Veg Petty",8
2,365,2,"17","Veg Petty",8
2,366,1,"17","Veg Petty",8
2,367,1,"17","Veg Petty",8
2,199,2,"17","Veg Petty",8
2,370,1,"17","Veg Petty",8
2,371,2,"17","Veg Petty",8
2,200,2,"17","Veg Petty",8
2,374,1,"18","Veg Petty",8
2,375,1,"18","Veg Petty",8
2,377,2,"18","Veg Petty",8
2,378,1,"18","Veg Petty",8
2,379,2,"18","Veg Petty",8
2,379,1,"18","Veg Petty",8
2,380,3,"18","Veg Petty",8
2,381,2,"18","Veg Petty",8
2,384,1,"18","Veg Petty",8
2,1281,1,"23","Veg Petty",8
2,386,7,"18","Veg Petty",8
2,387,2,"18","Veg Petty",8
2,388,2,"18","Veg Petty",8
2,1276,2,"23","Veg Petty",8
2,391,5,"18","Veg Petty",8
2,393,1,"18","Veg Petty",8
2,71,2,"17","Veg Petty",8
2,326,2,"17","Veg Petty",8
2,327,1,"17","Veg Petty",8
2,328,1,"17","Veg Petty",8
2,329,1,"17","Veg Petty",8
2,330,1,"17","Veg Petty",8
2,332,1,"17","Veg Petty",8
2,333,1,"17","Veg Petty",8
2,334,4,"18","Veg Petty",8
2,335,2,"18","Veg Petty",8
2,336,2,"18","Veg Petty",8
2,337,3,"18","Veg Petty",8
2,338,1,"18","Veg Petty",8
2,339,1,"18","Veg Petty",8
2,340,2,"18","Veg Petty",8
2,342,4,"18","Veg Petty",8
2,48,1,"17","Veg Petty",8
2,49,1,"17","Veg Petty",8
2,51,1,"17","Veg Petty",8
2,52,1,"17","Veg Petty",8
2,53,2,"17","Veg Petty",8
2,54,1,"17","Veg Petty",8
2,55,1,"17","Veg Petty",8
2,47,2,"17","Veg Petty",8
2,57,1,"17","Veg Petty",8
2,370,1,"20","Veg Petty",8
2,58,2,"17","Veg Petty",8
2,59,1,"17","Veg Petty",8
2,61,1,"17","Veg Petty",8
2,62,1,"17","Veg Petty",8
2,72,2,"17","Veg Petty",8
2,63,1,"17","Veg Petty",8
2,64,2,"17","Veg Petty",8
2,65,1,"17","Veg Petty",8
2,66,1,"17","Veg Petty",8
2,70,2,"17","Veg Petty",8
2,71,2,"17","Veg Petty",8
2,72,2,"17","Veg Petty",8
2,396,2,"20","Veg Petty",8
2,73,2,"17","Veg Petty",8
2,74,2,"17","Veg Petty",8
2,75,2,"17","Veg Petty",8
2,76,2,"17","Veg Petty",8
2,77,2,"17","Veg Petty",8
2,80,1,"17","Veg Petty",8
2,81,1,"17","Veg Petty",8
2,82,6,"17","Veg Petty",8
2,83,4,"17","Veg Petty",8
2,84,3,"17","Veg Petty",8
2,244,2,"17","Veg Petty",8
2,242,3,"17","Veg Petty",8
2,240,2,"17","Veg Petty",8
2,85,1,"17","Veg Petty",8
2,430,1,"20","Veg Petty",8
2,88,2,"17","Veg Petty",8
2,89,2,"17","Veg Petty",8
2,239,2,"17","Veg Petty",8
2,238,3,"17","Veg Petty",8
2,90,2,"17","Veg Petty",8
2,223,1,"18","Veg Petty",8
2,91,2,"17","Veg Petty",8
