BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating
18,139,1,13-08-20 20:18,21,F0000,1,2
18,148,1,17-08-20 20:03,90,F1632,1,5
18,151,2,15-08-20 20:19,12,F0000,1,2
18,154,1,13-08-20 20:18,22,F0000,2,3
18,154,1,14-08-20 20:08,22,F0000,1,3
18,155,1,27-08-20 17:30,27,F2679,2,1
18,159,1,29-08-20 17:30,20,F4556,1,3
18,160,1,28-08-20 17:20,25,F4503,2,5
18,163,1,18-08-20 18:24,20,F3811,1,4
18,163,2,14-08-20 20:08,20,F0000,2,5
18,167,1,19-08-20 17:18,10,F0000,2,4
18,170,1,26-08-20 17:37,20,F4438,1,5
19,2,1,21-08-20 17:20,8,F3536,1,3
19,2,2,19-08-20 17:19,8,F3233,1,5
19,2,7,18-08-20 18:24,8,F0000,1,2
19,12,1,11-08-20 20:59,30,F0000,1,3
19,12,1,13-08-20 20:18,30,F0000,2,4
19,12,1,14-08-20 20:09,30,F3612,1,5
19,15,1,23-08-20 17:48,35,F4479,2,2
19,21,1,20-08-20 17:45,30,F2801,1,5
19,26,24,22-08-20 17:26,5,F4362,2,2
19,123,1,23-08-20 17:18,8,F3303,1,4
19,123,1,24-08-20 17:28,8,F3595,1,3
19,123,1,25-08-20 18:16,8,F2375,1,2
19,123,1,25-08-20 18:16,8,F2375,2,4
19,123,1,29-08-20 17:32,8,F2528,1,5
19,133,1,13-08-20 20:18,21,F0000,1,4
19,134,1,17-08-20 20:03,15,F2422,3,3
19,135,1,12-08-20 20:07,21,F3259,2,3
19,139,1,16-08-20 20:07,21,F0000,2,1
19,148,1,16-08-20 20:07,90,F0000,1,4
19,148,1,17-08-20 20:03,90,F2422,1,5
19,151,2,17-08-20 20:03,12,F2422,2,1
19,151,4,15-08-20 20:20,12,F0000,2,2
19,154,2,12-08-20 20:07,22,F3259,1,5
19,156,1,27-08-20 17:32,30,F0000,1,3
19,156,1,28-08-20 17:21,30,F3859,1,4
19,157,1,25-08-20 18:16,32,F2375,3,4
19,160,1,23-08-20 17:48,25,F4479,1,2
19,163,1,22-08-20 17:26,20,F4362,1,3
19,164,1,15-08-20 20:20,81,F0000,1,5
19,170,1,26-08-20 17:40,20,F3474,1,5
20,2,1,21-08-20 17:22,8,F3754,1,1
20,2,2,20-08-20 17:46,8,F4233,1,1
20,12,1,14-08-20 20:09,30,F0000,1,4
20,16,1,15-08-20 20:20,5,F0000,2,4
20,16,1,17-08-20 20:03,5,F0000,2,1
20,16,2,18-08-20 18:24,5,F3209,1,3
20,18,1,22-08-20 17:26,55,F3556,2,3
20,107,1,22-08-20 17:26,10,F3556,1,5
20,107,1,24-08-20 17:29,10,F3374,1,4
20,107,1,25-08-20 18:16,10,F2634,1,5
20,107,2,23-08-20 17:48,10,F2801,1,4
20,107,2,27-08-20 17:32,10,F3592,2,2
20,123,1,28-08-20 17:21,8,F3713,2,4
20,123,1,29-08-20 17:32,8,F2509,2,2
20,123,2,23-08-20 17:18,8,F3110,1,1
20,128,1,15-08-20 20:20,25,F0000,1,5
20,130,3,14-08-20 20:09,21,F0000,2,3
20,136,1,17-08-20 20:03,25,F0000,1,2
20,155,1,12-08-20 20:07,27,F0000,1,4
20,155,1,16-08-20 20:07,27,F0000,1,1
20,156,1,11-08-20 21:00,30,F0000,1,4
20,156,1,26-08-20 17:43,30,F2139,1,3
20,159,1,27-08-20 17:32,20,F3592,1,1
20,159,1,28-08-20 17:21,20,F3713,1,3
20,159,1,29-08-20 17:32,20,F2509,1,3
20,163,1,13-08-20 20:19,20,F0000,1,3
20,168,1,25-08-20 18:16,27,F2634,2,5
20,169,2,19-08-20 17:20,25,F3199,1,3
20,170,1,27-08-20 17:32,20,F3592,3,5
21,2,1,18-08-20 18:25,8,F3138,2,1
21,2,2,19-08-20 17:21,8,F4297,1,1
21,2,2,20-08-20 17:46,8,F3589,2,3
21,2,2,21-08-20 17:22,8,F3792,1,2
21,12,1,13-08-20 20:19,30,F0000,1,3
21,15,1,26-08-20 17:46,35,F1775,1,2
21,18,1,25-08-20 18:27,55,F3787,1,5
21,107,1,13-08-20 20:19,10,F0000,4,3
21,107,1,24-08-20 17:29,10,F3595,1,2
21,123,1,19-08-20 17:21,8,F4297,2,4
21,123,1,20-08-20 17:46,8,F3589,1,4
21,123,1,21-08-20 17:22,8,F3792,2,4
21,123,1,23-08-20 17:20,8,F3332,1,4
21,123,1,29-08-20 17:32,8,F2542,1,3
21,123,2,23-08-20 17:48,8,F5684,1,4
21,128,1,13-08-20 20:19,25,F0000,3,5
21,128,1,14-08-20 20:09,25,F0000,1,5
21,132,1,13-08-20 20:19,21,F0000,5,5
21,133,1,13-08-20 20:19,21,F0000,2,2
21,134,1,11-08-20 21:09,15,F0000,1,1
21,140,1,12-08-20 20:08,26,F0000,1,1
21,146,2,17-08-20 20:03,85,F1507,1,3
21,148,1,15-08-20 20:20,90,F0000,1,4
21,148,1,16-08-20 20:10,90,F0000,1,4
21,151,3,17-08-20 20:03,12,F1507,2,2
21,155,1,14-08-20 20:09,27,F0000,2,3
21,156,2,26-08-20 17:46,30,F1775,2,2
21,160,1,25-08-20 18:27,25,F3787,2,1
21,163,1,18-08-20 18:25,20,F3138,1,5
21,163,1,22-08-20 17:26,20,F4586,1,2
21,163,1,28-08-20 17:21,20,F3530,1,2
21,170,1,29-08-20 17:32,20,F2542,2,5
22,2,1,18-08-20 18:25,8,F3326,1,3
22,2,2,20-08-20 17:47,8,F3292,1,2
22,2,4,21-08-20 17:23,8,F2528,1,1
22,12,1,12-08-20 20:09,30,F3259,1,5
22,12,1,14-08-20 20:10,30,F3612,1,3
22,15,1,11-08-20 21:12,35,F0000,1,3
22,15,1,27-08-20 17:37,35,F2679,1,4
22,16,1,11-08-20 21:12,5,F0000,3,5
22,16,4,11-08-20 21:12,5,F0000,2,5
22,18,1,23-08-20 17:22,55,F2036,1,3
22,46,1,23-08-20 17:53,18,F2704,1,1
22,107,1,24-08-20 17:30,10,F0000,1,5
22,107,1,26-08-20 17:46,10,F2375,2,5
22,107,1,29-08-20 17:33,10,F3843,1,4
22,123,1,28-08-20 17:21,8,F3576,1,5
22,123,2,18-08-20 18:25,8,F3326,2,3
22,123,2,21-08-20 17:23,8,F2528,2,2
22,123,2,26-08-20 17:46,8,F2375,1,5
22,135,1,13-08-20 20:19,21,F0000,1,2
22,148,1,15-08-20 20:21,90,F0000,1,3
22,148,1,16-08-20 20:10,90,F0000,2,5
22,148,2,17-08-20 20:04,90,F2751,1,4
22,148,2,17-08-20 20:04,90,F2751,2,4
22,148,3,16-08-20 20:10,90,F0000,1,3
22,156,1,22-08-20 17:26,30,F3714,1,4
22,156,1,25-08-20 18:42,30,F3764,1,2
22,170,1,19-08-20 17:21,20,F3135,1,4
23,2,2,19-08-20 17:21,8,F4649,1,5
23,2,5,20-08-20 17:49,8,F0000,1,3
23,12,1,11-08-20 21:15,30,F0000,1,3
23,14,1,23-08-20 17:22,10,F2699,1,4
23,18,1,23-08-20 17:22,55,F2699,2,3
23,51,1,27-08-20 17:42,15,F3233,1,4
23,107,1,14-08-20 20:10,10,F0000,2,2
23,107,1,22-08-20 17:27,10,F3787,1,4
23,107,1,24-08-20 17:30,10,F0000,1,1
23,107,1,26-08-20 17:47,10,F2588,2,2
23,108,1,28-08-20 17:22,20,F4503,1,1
23,123,2,18-08-20 18:25,8,F2651,1,4
23,123,2,29-08-20 17:33,8,F3879,1,3
23,128,1,13-08-20 20:20,25,F0000,1,4
23,128,1,14-08-20 20:10,25,F0000,1,4
23,130,1,17-08-20 20:04,21,F2422,2,5
23,139,1,12-08-20 20:10,21,F0000,1,1
23,146,1,16-08-20 20:11,85,F0000,2,5
23,148,1,17-08-20 20:04,90,F2422,1,5
23,151,4,16-08-20 20:11,12,F0000,1,3
23,155,1,22-08-20 17:27,27,F3787,2,1
23,156,1,14-08-20 20:10,30,F0000,3,1
23,156,1,26-08-20 17:47,30,F2588,1,5
23,159,1,25-08-20 18:42,20,F2588,1,4
23,161,1,15-08-20 20:21,12,F0000,1,1
23,161,2,16-08-20 20:11,12,F0000,4,1
23,164,1,16-08-20 20:11,81,F0000,3,2
23,167,1,27-08-20 17:42,10,F3233,2,1
23,169,1,29-08-20 17:33,25,F3879,2,4
23,170,1,21-08-20 17:23,20,F3859,1,3
23,173,1,25-08-20 18:42,45,F2588,2,1
24,2,1,20-08-20 17:49,8,F0000,1,2
24,2,2,22-08-20 17:28,8,F3070,1,3
24,12,1,11-08-20 21:15,30,F0000,1,4
24,12,1,12-08-20 20:11,30,F0000,1,2
24,14,1,28-08-20 17:29,10,F2670,4,5
24,21,1,18-08-20 18:25,30,F2670,1,1
24,46,1,24-08-20 17:31,18,F2242,1,4
24,123,1,22-08-20 17:28,8,F3070,2,2
24,123,2,19-08-20 17:21,8,F3563,1,2
24,123,2,27-08-20 17:42,8,F2509,1,5
24,123,3,23-08-20 17:24,8,F3209,1,2
24,130,1,13-08-20 20:22,21,F0000,2,3
24,135,2,13-08-20 20:22,21,F0000,1,3
24,146,1,15-08-20 20:22,85,F0000,2,5
24,146,1,16-08-20 20:12,85,F0000,2,2
24,148,1,15-08-20 20:22,90,F0000,1,3
24,148,1,16-08-20 20:12,90,F0000,1,4
24,148,2,17-08-20 20:04,90,F3463,5,5
24,151,2,16-08-20 20:12,12,F0000,3,3
24,151,7,17-08-20 20:04,12,F3463,2,2
24,154,1,13-08-20 20:22,22,F0000,4,4
24,154,1,14-08-20 20:10,22,F0000,1,5
24,154,1,17-08-20 20:04,22,F3463,3,3
24,154,2,13-08-20 20:22,22,F0000,3,4
24,155,1,26-08-20 17:47,27,F2242,1,2
24,156,1,29-08-20 17:34,30,F3879,1,4
24,157,1,25-08-20 18:47,32,F4310,1,5
24,159,1,18-08-20 18:25,20,F2670,2,2
24,159,1,28-08-20 17:29,20,F2670,2,3
24,159,1,28-08-20 17:29,20,F2670,3,3
24,161,2,17-08-20 20:04,12,F3463,4,3
24,164,2,17-08-20 20:04,81,F3463,1,3
24,169,1,28-08-20 17:29,25,F2670,1,2
24,170,1,21-08-20 17:24,20,F3713,1,4
25,2,1,19-08-20 17:22,8,F2377,2,4
25,2,3,18-08-20 18:25,8,F3713,1,5
25,12,1,13-08-20 20:22,30,F0000,1,5
25,16,1,15-08-20 20:22,5,F0000,1,4
25,25,2,29-08-20 17:34,10,F3879,1,2
25,50,1,28-08-20 17:33,20,F1400,1,2
25,107,1,23-08-20 17:25,10,F3129,1,3
25,107,1,26-08-20 17:47,10,F5472,2,2
25,123,1,18-08-20 18:25,8,F3713,2,1
25,123,1,26-08-20 17:47,8,F5472,1,1
25,123,2,19-08-20 17:22,8,F2377,1,2
25,123,2,20-08-20 17:52,8,F0000,1,4
25,123,2,24-08-20 17:32,8,F2713,1,1
25,128,1,13-08-20 20:22,25,F0000,2,5
25,135,1,16-08-20 20:12,21,F0000,2,5
25,140,1,11-08-20 21:16,26,F0000,1,2
25,140,1,16-08-20 20:12,26,F0000,1,1
25,148,1,14-08-20 20:11,90,F0000,1,3
25,148,1,17-08-20 20:04,90,F3131,1,4
25,151,4,17-08-20 20:04,12,F3131,3,3
25,155,1,13-08-20 20:22,27,F0000,3,3
25,155,1,27-08-20 17:42,27,F2509,1,3
25,157,3,25-08-20 18:49,32,F4310,1,4
25,163,1,22-08-20 17:28,20,F3303,1,2
25,164,1,17-08-20 20:04,81,F3131,2,5
25,170,1,21-08-20 17:24,20,F4586,1,1
26,2,1,22-08-20 17:29,8,F3655,1,4
26,2,2,18-08-20 18:25,8,F3459,1,2
26,2,2,20-08-20 17:52,8,F0000,1,2
26,2,2,21-08-20 17:24,8,F4269,1,3
26,12,1,11-08-20 21:17,30,F0000,1,5
26,26,2,27-08-20 17:44,5,F3449,2,1
26,107,1,24-08-20 17:34,10,F2567,1,1
26,107,1,25-08-20 18:50,10,F3843,2,4
26,107,4,23-08-20 17:58,10,F2719,1,4
26,123,1,18-08-20 18:25,8,F3459,2,1
26,123,1,22-08-20 17:29,8,F3655,2,1
26,123,1,25-08-20 18:50,8,F3843,1,2
26,123,1,27-08-20 17:44,8,F3449,1,5
26,123,1,29-08-20 17:36,8,F2025,1,5
26,128,2,12-08-20 20:12,25,F0000,1,4
26,134,1,12-08-20 20:12,15,F0000,2,1
26,140,1,16-08-20 20:13,26,F0000,2,4
26,146,1,14-08-20 20:14,85,F0000,1,5
26,146,1,17-08-20 20:05,85,F0000,2,4
26,148,1,16-08-20 20:13,90,F0000,1,3
26,148,1,17-08-20 20:05,90,F0000,1,4
26,151,2,15-08-20 20:22,12,F0000,2,2
26,151,3,14-08-20 20:14,12,F0000,2,2
26,155,1,15-08-20 20:22,27,F0000,3,2
26,156,1,28-08-20 17:33,30,F4503,1,3
26,163,1,22-08-20 17:29,20,F3655,3,2
26,164,1,13-08-20 20:24,85,F0000,1,4
26,164,1,15-08-20 20:22,81,F0000,1,5
26,164,1,16-08-20 20:13,81,F0000,3,1
26,168,1,26-08-20 17:48,27,F3197,1,3
26,169,1,19-08-20 17:23,25,F2377,1,5
26,170,2,26-08-20 17:48,20,F3197,2,3
27,2,1,19-08-20 17:23,8,F3550,1,3
27,2,2,21-08-20 17:26,8,F4307,1,2
27,12,1,15-08-20 20:23,30,F0000,1,5
27,12,2,12-08-20 20:14,30,F0000,1,5
27,16,1,15-08-20 20:23,5,F0000,3,5
27,21,1,21-08-20 17:26,30,F4307,4,2
27,25,2,28-08-20 17:37,10,F2658,1,1
27,26,1,26-08-20 17:49,5,F5584,1,4
27,107,1,24-08-20 17:34,10,F2634,1,5
27,108,1,20-08-20 17:55,20,H1265,1,2
27,108,1,21-08-20 17:26,20,F4307,3,5
27,123,1,21-08-20 17:26,8,F4307,2,3
27,123,1,24-08-20 17:34,8,F2634,2,5
27,123,1,26-08-20 17:49,8,F5584,2,5
27,123,2,27-08-20 17:44,8,F3778,1,1
27,123,2,29-08-20 17:36,8,F2018,1,3
27,128,1,15-08-20 20:23,25,F0000,2,5
27,128,2,12-08-20 20:14,25,F0000,3,5
27,128,2,14-08-20 20:14,25,F0000,1,5
27,130,1,12-08-20 20:14,21,F0000,5,4
27,134,1,11-08-20 21:29,15,F0000,1,2
27,134,1,12-08-20 20:14,15,F0000,2,2
27,135,1,16-08-20 20:13,21,F0000,1,4
27,139,1,12-08-20 20:14,21,F0000,4,1
27,154,1,16-08-20 20:13,22,F0000,2,3
27,155,1,12-08-20 20:14,27,F0000,6,3
27,156,1,12-08-20 20:14,30,F0000,7,4
27,159,1,13-08-20 20:25,20,F0000,1,5
27,159,1,25-08-20 18:50,20,F1814,1,2
27,163,1,18-08-20 18:25,20,F3225,1,3
27,163,1,22-08-20 17:32,20,F3196,1,3
27,170,1,23-08-20 17:59,20,F3634,1,1
27,170,1,26-08-20 17:49,20,F5584,3,2
28,2,1,18-08-20 18:26,8,F3701,2,1
28,2,1,22-08-20 17:32,8,F4246,2,1
28,15,1,21-08-20 17:26,35,F4307,1,5
28,16,1,12-08-20 20:15,5,F0000,3,3
28,16,1,14-08-20 20:15,5,F0000,1,1
28,16,2,11-08-20 21:31,5,F0000,1,3
28,21,1,20-08-20 17:59,30,F4086,1,4
28,26,1,24-08-20 17:34,5,F2679,2,4
28,107,1,24-08-20 17:34,10,F2679,1,3
28,107,1,26-08-20 17:50,10,F6770,4,5
28,123,1,22-08-20 17:32,8,F4246,1,2
28,123,1,27-08-20 17:44,8,F3639,1,5
28,123,1,28-08-20 17:38,8,F2232,1,5
28,123,1,29-08-20 17:36,8,F2434,1,1
28,123,2,23-08-20 18:00,8,F2511,1,2
28,123,2,26-08-20 17:50,8,F6770,1,1
28,123,3,18-08-20 18:26,8,F3701,1,2
28,130,1,13-08-20 20:25,21,F0000,2,3
28,134,1,12-08-20 20:15,15,F0000,1,1
28,134,1,13-08-20 20:25,15,F0000,1,2
28,139,1,13-08-20 20:25,21,F0000,4,2
28,139,1,15-08-20 20:23,21,F0000,1,5
28,148,1,17-08-20 20:06,90,F4588,2,3
28,154,1,13-08-20 20:25,22,F0000,3,4
28,155,1,17-08-20 20:06,27,F4588,1,3
28,156,1,12-08-20 20:15,30,F0000,2,1
28,159,1,24-08-20 17:34,20,F2679,3,3
28,161,1,16-08-20 20:14,12,F0000,1,5
28,168,2,26-08-20 17:50,27,F6770,3,4
28,169,1,19-08-20 17:24,25,F2993,1,3
28,170,1,25-08-20 18:52,20,F1213,1,3
28,173,2,26-08-20 17:50,45,F6770,2,4
29,2,1,18-08-20 18:27,8,F2116,1,1
29,2,1,20-08-20 18:13,8,F2528,2,4
29,2,2,22-08-20 17:32,8,F4268,1,4
29,16,2,16-08-20 20:14,5,F0000,1,5
29,16,2,16-08-20 20:14,5,F0000,2,2
29,74,1,19-08-20 17:26,25,F3022,1,2
29,107,1,24-08-20 17:34,10,F2577,2,5
29,107,1,26-08-20 17:50,10,F3008,2,5
29,107,3,12-08-20 20:15,10,F0000,1,2
29,107,5,17-08-20 20:06,10,F2171,2,2
29,123,1,20-08-20 18:13,8,F2528,1,2
29,123,1,24-08-20 17:34,8,F2577,1,4
29,123,1,26-08-20 17:50,8,F3008,1,4
29,123,1,27-08-20 17:45,8,F2496,1,3
29,123,1,28-08-20 17:39,8,F2738,1,2
29,123,2,23-08-20 18:01,8,F0000,1,3
29,123,2,25-08-20 20:00,8,F4147,4,1
29,123,2,29-08-20 17:36,8,F2377,2,5
29,128,2,14-08-20 20:15,25,F0000,1,4
29,148,1,15-08-20 20:24,90,F0000,1,3
29,151,4,25-08-20 20:00,12,F4147,2,1
29,155,1,11-08-20 21:33,27,F0000,1,3
29,155,1,17-08-20 20:06,27,F2171,1,3
29,155,1,22-08-20 17:32,27,F4268,2,3
29,156,1,13-08-20 20:25,30,F0000,1,4
29,164,1,25-08-20 20:00,81,F4147,1,4
29,169,1,21-08-20 17:26,25,F4307,1,3
29,169,1,29-08-20 17:36,25,F2377,1,4
29,170,1,28-08-20 17:39,20,F2738,2,3
29,170,2,25-08-20 20:00,20,F4147,3,5
30,2,1,18-08-20 18:27,8,F4791,1,4
30,2,1,19-08-20 17:26,8,F0000,1,2
30,2,1,20-08-20 18:15,8,F4362,1,2
30,2,2,21-08-20 17:27,8,F4654,2,2
30,26,2,26-08-20 17:51,5,F3406,2,1
30,74,1,21-08-20 17:27,25,F4654,1,2
30,107,1,17-08-20 20:06,10,F3350,1,5
30,107,1,23-08-20 18:04,10,F3255,1,2
30,107,1,27-08-20 17:46,10,F2509,1,3
30,108,1,28-08-20 17:39,20,F2199,2,4
30,123,1,18-08-20 18:27,8,F4791,2,2
30,123,1,27-08-20 17:46,8,F2509,2,2
30,123,2,24-08-20 17:35,8,F4036,1,2
30,123,2,28-08-20 17:39,8,F2199,1,2
30,128,1,15-08-20 20:25,25,F3445,3,4
30,133,1,14-08-20 20:15,21,F0000,1,1
30,146,1,16-08-20 20:15,85,F0000,1,2
30,146,2,25-08-20 20:01,85,H2241,1,5
30,148,2,25-08-20 20:01,90,H2241,2,4
30,151,2,15-08-20 20:25,12,F3445,1,4
30,151,3,16-08-20 20:15,12,F0000,2,3
30,151,6,25-08-20 20:01,12,H2241,3,1
30,154,1,12-08-20 20:15,22,F0000,1,3
30,154,1,12-08-20 20:15,22,F0000,2,3
30,155,1,11-08-20 21:34,27,F0000,1,4
30,155,1,13-08-20 20:26,27,F0000,1,3
30,155,1,25-08-20 20:01,27,H2241,4,4
30,159,1,29-08-20 17:37,20,F2405,1,5
30,160,1,22-08-20 17:32,25,F4204,1,3
30,164,1,15-08-20 20:25,81,F3445,2,5
30,169,1,22-08-20 17:32,25,F4204,2,2
30,170,1,26-08-20 17:51,20,F3406,1,5
31,2,1,18-08-20 18:27,8,F4671,1,4
31,2,1,20-08-20 18:16,8,F0000,1,4
31,2,2,22-08-20 17:32,8,F4260,1,1
31,12,1,12-08-20 20:16,30,F0000,1,3
31,16,1,14-08-20 20:16,5,F0000,2,3
31,16,4,11-08-20 21:35,5,F0000,1,3
31,25,1,29-08-20 17:40,10,F3781,1,1
31,26,1,29-08-20 17:40,5,F3781,2,1
31,74,1,21-08-20 17:27,25,F3892,1,2
31,74,1,22-08-20 17:32,25,F4260,2,3
31,107,1,23-08-20 18:05,10,F4364,1,5
31,108,1,21-08-20 17:27,20,F3892,2,4
31,123,1,18-08-20 18:27,8,F4671,2,5
31,123,1,28-08-20 17:40,8,F2454,2,5
31,123,4,26-08-20 17:53,8,F3061,1,5
31,124,1,25-08-20 20:01,25,F3852,2,5
31,128,1,13-08-20 20:26,25,F0000,4,5
31,128,1,14-08-20 20:16,25,F0000,1,5
31,128,1,15-08-20 20:25,25,F0000,2,5
31,130,1,15-08-20 20:25,21,F0000,1,1
31,135,1,12-08-20 20:16,21,F0000,2,1
31,140,1,17-08-20 20:06,26,F5428,1,2
31,154,1,25-08-20 20:01,22,F3852,1,4
31,155,1,25-08-20 20:01,27,F3852,3,1
31,156,1,12-08-20 20:16,30,F0000,3,1
31,157,1,11-08-20 21:35,32,F0000,2,3
31,159,1,13-08-20 20:26,20,F0000,3,1
31,159,1,24-08-20 17:37,20,F3678,1,2
31,161,1,16-08-20 20:17,12,F0000,1,3
31,163,1,13-08-20 20:26,20,F0000,1,1
31,163,1,13-08-20 20:26,20,F0000,2,2
31,163,1,27-08-20 17:46,20,F4246,1,5
31,163,1,27-08-20 17:46,20,F4246,2,3
31,170,1,19-08-20 17:26,20,F3270,1,4
31,170,1,28-08-20 17:40,20,F2454,1,3
32,2,1,20-08-20 18:17,8,F2345,1,1
32,2,1,21-08-20 17:28,8,F2542,1,2
32,2,2,19-08-20 17:26,8,F4233,1,3
32,12,1,11-08-20 21:35,30,F0000,2,5
32,12,1,15-08-20 20:26,30,F3445,1,4
32,12,1,25-08-20 20:01,30,F3852,1,3
32,16,1,16-08-20 20:20,5,F0000,4,4
32,25,1,21-08-20 17:28,10,F2542,2,4
32,107,1,12-08-20 20:16,10,F0000,1,3
32,107,1,29-08-20 17:42,10,F2542,1,2
32,123,1,18-08-20 18:27,8,F2116,1,4
32,123,1,19-08-20 17:26,8,F4233,2,5
32,123,1,20-08-20 18:17,8,F2345,2,3
32,123,1,24-08-20 17:38,8,F2577,1,1
32,123,1,27-08-20 17:46,8,F4246,1,5
32,128,1,13-08-20 20:27,25,F0000,2,4
32,132,1,13-08-20 20:27,21,F0000,1,3
32,146,1,16-08-20 20:20,85,F0000,3,1
32,146,1,17-08-20 20:06,85,F2554,3,3
32,148,2,16-08-20 20:20,90,F0000,1,3
32,148,2,17-08-20 20:06,90,F2554,1,3
32,151,5,16-08-20 20:20,12,F0000,2,1
32,151,6,17-08-20 20:06,12,F2554,2,1
32,155,1,13-08-20 20:27,27,F0000,3,3
32,155,1,28-08-20 17:42,27,F4437,1,3
32,156,1,11-08-20 21:35,30,F0000,3,1
32,156,1,23-08-20 18:07,30,F2531,1,4
32,157,1,11-08-20 21:35,32,F0000,1,3
32,161,1,14-08-20 20:21,12,F0000,1,5
32,170,1,26-08-20 17:57,20,F3061,1,3
33,2,1,20-08-20 18:17,8,F2193,1,1
33,2,1,21-08-20 17:28,8,F2509,1,2
33,2,2,22-08-20 17:33,8,F4486,1,5
33,12,1,12-08-20 20:16,30,F0000,1,5
33,26,1,24-08-20 17:39,5,F2567,1,2
33,26,2,23-08-20 18:07,5,F0000,1,4
33,51,1,26-08-20 17:57,15,F3594,1,3
33,107,1,12-08-20 20:16,10,F0000,3,5
33,107,1,27-08-20 17:47,10,F2798,1,4
33,108,1,28-08-20 17:43,20,F4805,1,2
33,123,1,20-08-20 18:17,8,F2193,2,1
33,123,1,21-08-20 17:28,8,F2509,2,2
33,123,1,22-08-20 17:33,8,F4486,2,3
33,123,1,28-08-20 17:43,8,F4805,2,2
33,129,3,14-08-20 20:21,16,F0000,3,5
33,133,1,14-08-20 20:21,21,F0000,1,4
33,133,1,14-08-20 20:21,21,F0000,2,3
33,134,1,13-08-20 20:27,15,F0000,1,1
33,146,2,25-08-20 20:01,85,F0000,1,2
33,148,2,17-08-20 20:07,90,F3350,1,4
33,148,2,25-08-20 20:01,90,F0000,2,4
33,151,2,15-08-20 20:27,12,F0000,2,3
33,151,7,25-08-20 20:01,12,F0000,4,1
33,154,1,12-08-20 20:16,22,F0000,2,2
33,155,1,25-08-20 20:01,27,F0000,3,1
33,155,1,28-08-20 17:43,27,F4805,3,1
33,156,1,15-08-20 20:27,30,F0000,3,1
33,156,1,16-08-20 20:20,30,F0000,1,2
33,156,2,17-08-20 20:07,30,F3350,2,4
33,159,1,11-08-20 21:36,20,F0000,1,2
33,159,1,22-08-20 17:33,20,F4486,3,3
33,160,1,18-08-20 18:29,25,F3523,1,2
33,164,1,15-08-20 20:27,81,F0000,1,3
33,169,1,29-08-20 17:42,25,F3219,1,5
33,169,2,19-08-20 17:27,25,F0000,1,4
34,2,1,20-08-20 18:17,8,F2528,1,4
34,2,1,22-08-20 17:33,8,F4290,1,4
34,2,3,19-08-20 17:29,8,F2193,1,1
34,16,2,13-08-20 20:28,5,F0000,1,4
34,16,3,18-08-20 18:35,5,F0000,1,4
34,19,1,24-08-20 17:39,20,F2098,1,5
34,45,1,28-08-20 17:47,10,F2247,2,3
34,123,1,19-08-20 17:29,8,F2193,2,3
34,123,1,22-08-20 17:33,8,F4290,2,2
34,123,1,28-08-20 17:47,8,F2247,1,5
34,128,1,17-08-20 20:07,25,F3350,1,5
34,130,1,12-08-20 20:17,21,F0000,2,1
34,135,1,16-08-20 20:21,21,F0000,1,3
34,140,1,11-08-20 21:36,26,F0000,1,1
34,148,1,15-08-20 20:27,90,F0000,2,4
34,154,1,12-08-20 20:17,22,F0000,1,3
34,155,1,26-08-20 17:59,27,F2375,1,4
34,159,1,22-08-20 17:33,20,F4290,3,5
34,161,1,15-08-20 20:27,12,F0000,3,4
34,161,2,14-08-20 20:23,12,F0000,1,3
34,161,2,15-08-20 20:27,12,F0000,1,2
34,167,1,27-08-20 17:47,10,F2853,1,2
34,169,1,29-08-20 17:45,25,F4263,1,4
34,170,1,23-08-20 18:08,20,F2511,1,4
34,170,1,23-08-20 18:08,20,F2511,2,4
34,171,1,21-08-20 17:30,20,F4269,1,4
35,2,1,19-08-20 17:30,8,F3292,1,1
35,2,1,21-08-20 17:30,8,F2528,1,4
35,2,1,22-08-20 17:33,8,F4257,2,2
35,25,1,24-08-20 17:40,10,F2018,2,3
35,26,2,23-08-20 18:09,5,F2814,1,4
35,108,1,28-08-20 17:47,20,F2255,1,3
35,123,1,19-08-20 17:30,8,F3292,2,5
35,123,1,20-08-20 18:20,8,F2528,1,3
35,123,1,22-08-20 17:33,8,F4257,1,1
35,123,1,24-08-20 17:40,8,F2018,1,2
35,123,1,26-08-20 18:01,8,F2377,1,4
35,123,1,28-08-20 17:47,8,F2255,2,2
35,135,1,13-08-20 20:28,21,F0000,1,4
35,140,1,12-08-20 20:17,26,F0000,1,2
35,146,1,25-08-20 20:02,85,F3429,1,3
35,148,1,17-08-20 20:07,90,F3526,1,4
35,151,1,16-08-20 20:25,12,F0000,1,3
35,151,3,25-08-20 20:02,12,F3429,2,1
35,154,1,12-08-20 20:17,22,F0000,2,3
35,154,1,14-08-20 20:23,22,F3612,2,4
35,155,1,14-08-20 20:23,27,F3612,1,3
35,155,1,25-08-20 20:02,27,F3429,3,4
35,156,1,15-08-20 20:28,30,F0000,1,4
35,156,1,26-08-20 18:01,30,F2377,2,4
35,157,1,11-08-20 21:37,32,F0000,1,2
35,159,1,22-08-20 17:33,20,F4257,3,2
35,160,1,18-08-20 18:35,25,F3459,1,3
35,163,1,27-08-20 17:47,20,F2589,1,1
35,170,1,29-08-20 17:46,20,F3600,1,3
36,2,1,20-08-20 18:23,8,F2345,1,3
